nb_calls,priority,reason,year,month,day,weekday,hour
16,0,PS,2010,12,12,Sunday,0
1,0,TT,2010,12,12,Sunday,0
3,1,NE,2010,12,12,Sunday,0
43,1,PS,2010,12,12,Sunday,0
16,2,NE,2010,12,12,Sunday,0
77,2,PS,2010,12,12,Sunday,0
1,2,TT,2010,12,12,Sunday,0
1,0,NW,2010,12,12,Sunday,1
2,0,PS,2010,12,12,Sunday,1
2,0,PS,2010,12,12,Sunday,3
1,0,PS,2010,12,12,Sunday,4
2,0,PS,2010,12,12,Sunday,5
1,0,NW,2010,12,12,Sunday,6
5,0,PS,2010,12,12,Sunday,6
1,0,IN,2010,12,12,Sunday,7
1,0,NE,2010,12,12,Sunday,7
3,0,NW,2010,12,12,Sunday,7
14,0,PS,2010,12,12,Sunday,7
12,1,PS,2010,12,12,Sunday,7
1,1,TT,2010,12,12,Sunday,7
1,2,NE,2010,12,12,Sunday,7
19,2,PS,2010,12,12,Sunday,7
1,2,TT,2010,12,12,Sunday,7
1,0,IN,2010,12,12,Sunday,8
1,0,NE,2010,12,12,Sunday,8
7,0,NW,2010,12,12,Sunday,8
21,0,PS,2010,12,12,Sunday,8
1,1,NE,2010,12,12,Sunday,8
24,1,PS,2010,12,12,Sunday,8
1,1,TT,2010,12,12,Sunday,8
2,2,NE,2010,12,12,Sunday,8
37,2,PS,2010,12,12,Sunday,8
4,2,TT,2010,12,12,Sunday,8
12,0,IN,2010,12,12,Sunday,9
2,0,NE,2010,12,12,Sunday,9
8,0,NW,2010,12,12,Sunday,9
28,0,PS,2010,12,12,Sunday,9
6,1,NE,2010,12,12,Sunday,9
47,1,PS,2010,12,12,Sunday,9
10,2,NE,2010,12,12,Sunday,9
60,2,PS,2010,12,12,Sunday,9
21,0,IN,2010,12,12,Sunday,10
1,0,NE,2010,12,12,Sunday,10
19,0,NW,2010,12,12,Sunday,10
10,0,PS,2010,12,12,Sunday,10
9,1,NE,2010,12,12,Sunday,10
1,1,PE,2010,12,12,Sunday,10
54,1,PS,2010,12,12,Sunday,10
18,2,NE,2010,12,12,Sunday,10
86,2,PS,2010,12,12,Sunday,10
15,0,IN,2010,12,12,Sunday,11
2,0,NE,2010,12,12,Sunday,11
11,0,NW,2010,12,12,Sunday,11
7,0,PS,2010,12,12,Sunday,11
2,0,TT,2010,12,12,Sunday,11
7,1,NE,2010,12,12,Sunday,11
1,1,PE,2010,12,12,Sunday,11
51,1,PS,2010,12,12,Sunday,11
5,1,TT,2010,12,12,Sunday,11
15,2,NE,2010,12,12,Sunday,11
1,2,NW,2010,12,12,Sunday,11
72,2,PS,2010,12,12,Sunday,11
1,2,TT,2010,12,12,Sunday,11
4,0,IN,2010,12,12,Sunday,13
21,0,NW,2010,12,12,Sunday,13
8,0,PS,2010,12,12,Sunday,13
1,1,NE,2010,12,12,Sunday,13
42,1,PS,2010,12,12,Sunday,13
16,2,NE,2010,12,12,Sunday,13
82,2,PS,2010,12,12,Sunday,13
6,0,IN,2010,12,12,Sunday,14
20,0,NW,2010,12,12,Sunday,14
8,0,PS,2010,12,12,Sunday,14
8,1,NE,2010,12,12,Sunday,14
43,1,PS,2010,12,12,Sunday,14
22,2,NE,2010,12,12,Sunday,14
1,2,PE,2010,12,12,Sunday,14
63,2,PS,2010,12,12,Sunday,14
4,2,TT,2010,12,12,Sunday,14
8,0,IN,2010,12,12,Sunday,15
10,0,NW,2010,12,12,Sunday,15
18,0,PS,2010,12,12,Sunday,15
5,1,NE,2010,12,12,Sunday,15
50,1,PS,2010,12,12,Sunday,15
2,1,TT,2010,12,12,Sunday,15
19,2,NE,2010,12,12,Sunday,15
64,2,PS,2010,12,12,Sunday,15
1,2,TT,2010,12,12,Sunday,15
5,0,IN,2010,12,12,Sunday,16
3,0,NE,2010,12,12,Sunday,16
31,0,NW,2010,12,12,Sunday,16
12,0,PS,2010,12,12,Sunday,16
4,1,NE,2010,12,12,Sunday,16
27,1,PS,2010,12,12,Sunday,16
2,1,TT,2010,12,12,Sunday,16
10,2,NE,2010,12,12,Sunday,16
1,2,NW,2010,12,12,Sunday,16
46,2,PS,2010,12,12,Sunday,16
2,2,TT,2010,12,12,Sunday,16
11,0,IN,2010,12,12,Sunday,17
4,0,NE,2010,12,12,Sunday,17
25,0,NW,2010,12,12,Sunday,17
18,0,PS,2010,12,12,Sunday,17
2,0,TT,2010,12,12,Sunday,17
18,1,PS,2010,12,12,Sunday,17
1,1,TT,2010,12,12,Sunday,17
2,2,NE,2010,12,12,Sunday,17
1,2,PE,2010,12,12,Sunday,17
28,2,PS,2010,12,12,Sunday,17
5,2,TT,2010,12,12,Sunday,17
13,0,IN,2010,12,12,Sunday,18
16,0,NW,2010,12,12,Sunday,18
10,0,PS,2010,12,12,Sunday,18
24,1,PS,2010,12,12,Sunday,18
1,1,TT,2010,12,12,Sunday,18
2,2,NE,2010,12,12,Sunday,18
43,2,PS,2010,12,12,Sunday,18
19,0,IN,2010,12,12,Sunday,19
1,0,NE,2010,12,12,Sunday,19
3,0,NW,2010,12,12,Sunday,19
17,0,PS,2010,12,12,Sunday,19
4,0,TT,2010,12,12,Sunday,19
17,1,PS,2010,12,12,Sunday,19
7,1,TT,2010,12,12,Sunday,19
2,2,NE,2010,12,12,Sunday,19
20,2,PS,2010,12,12,Sunday,19
2,2,TT,2010,12,12,Sunday,19
11,0,IN,2010,12,12,Sunday,20
7,0,NW,2010,12,12,Sunday,20
22,0,PS,2010,12,12,Sunday,20
5,0,TT,2010,12,12,Sunday,20
15,1,PS,2010,12,12,Sunday,20
9,1,TT,2010,12,12,Sunday,20
2,2,NE,2010,12,12,Sunday,20
1,2,PE,2010,12,12,Sunday,20
11,2,PS,2010,12,12,Sunday,20
6,2,TT,2010,12,12,Sunday,20
7,0,IN,2010,12,12,Sunday,21
2,0,NE,2010,12,12,Sunday,21
6,0,NW,2010,12,12,Sunday,21
20,0,PS,2010,12,12,Sunday,21
8,1,PS,2010,12,12,Sunday,21
1,2,NE,2010,12,12,Sunday,21
21,2,PS,2010,12,12,Sunday,21
1,2,TT,2010,12,12,Sunday,21
6,0,IN,2010,12,12,Sunday,22
10,0,NW,2010,12,12,Sunday,22
1,0,PE,2010,12,12,Sunday,22
7,0,PS,2010,12,12,Sunday,22
16,1,PS,2010,12,12,Sunday,22
30,2,PS,2010,12,12,Sunday,22
2,2,TT,2010,12,12,Sunday,22
11,0,IN,2010,12,12,Sunday,23
1,0,NE,2010,12,12,Sunday,23
2,0,NW,2010,12,12,Sunday,23
12,0,PS,2010,12,12,Sunday,23
3,0,TT,2010,12,12,Sunday,23
4,1,PS,2010,12,12,Sunday,23
1,1,TT,2010,12,12,Sunday,23
1,2,NE,2010,12,12,Sunday,23
14,2,PS,2010,12,12,Sunday,23
1,2,TT,2010,12,12,Sunday,23
13,0,IN,2010,12,13,Monday,0
2,0,NE,2010,12,13,Monday,0
9,0,NW,2010,12,13,Monday,0
29,0,PS,2010,12,13,Monday,0
3,0,TT,2010,12,13,Monday,0
2,1,NE,2010,12,13,Monday,0
21,1,PS,2010,12,13,Monday,0
3,1,TT,2010,12,13,Monday,0
16,2,NE,2010,12,13,Monday,0
34,2,PS,2010,12,13,Monday,0
2,2,TT,2010,12,13,Monday,0
1,0,PS,2010,12,13,Monday,3
1,0,PS,2010,12,13,Monday,4
1,0,IN,2010,12,13,Monday,5
2,0,PS,2010,12,13,Monday,5
1,0,NW,2010,12,13,Monday,6
5,0,PS,2010,12,13,Monday,6
2,0,IN,2010,12,13,Monday,7
1,0,NE,2010,12,13,Monday,7
5,0,NW,2010,12,13,Monday,7
16,0,PS,2010,12,13,Monday,7
1,1,NE,2010,12,13,Monday,7
2,1,PS,2010,12,13,Monday,7
5,2,PS,2010,12,13,Monday,7
5,0,IN,2010,12,13,Monday,8
2,0,NE,2010,12,13,Monday,8
15,0,NW,2010,12,13,Monday,8
38,0,PS,2010,12,13,Monday,8
1,0,TT,2010,12,13,Monday,8
1,1,NE,2010,12,13,Monday,8
13,1,PS,2010,12,13,Monday,8
1,1,TT,2010,12,13,Monday,8
3,2,NE,2010,12,13,Monday,8
25,2,PS,2010,12,13,Monday,8
11,0,IN,2010,12,13,Monday,9
6,0,NE,2010,12,13,Monday,9
8,0,NW,2010,12,13,Monday,9
37,0,PS,2010,12,13,Monday,9
2,0,TT,2010,12,13,Monday,9
1,1,NE,2010,12,13,Monday,9
24,1,PS,2010,12,13,Monday,9
6,2,NE,2010,12,13,Monday,9
47,2,PS,2010,12,13,Monday,9
9,0,IN,2010,12,13,Monday,10
1,0,NE,2010,12,13,Monday,10
10,0,NW,2010,12,13,Monday,10
6,0,PS,2010,12,13,Monday,10
9,1,NE,2010,12,13,Monday,10
64,1,PS,2010,12,13,Monday,10
3,1,TT,2010,12,13,Monday,10
16,2,NE,2010,12,13,Monday,10
73,2,PS,2010,12,13,Monday,10
2,2,TT,2010,12,13,Monday,10
7,0,IN,2010,12,13,Monday,11
11,0,NW,2010,12,13,Monday,11
12,0,PS,2010,12,13,Monday,11
4,1,NE,2010,12,13,Monday,11
44,1,PS,2010,12,13,Monday,11
1,1,TT,2010,12,13,Monday,11
13,2,NE,2010,12,13,Monday,11
58,2,PS,2010,12,13,Monday,11
2,2,TT,2010,12,13,Monday,11
10,0,IN,2010,12,13,Monday,13
6,0,NE,2010,12,13,Monday,13
6,0,NW,2010,12,13,Monday,13
28,0,PS,2010,12,13,Monday,13
1,1,NE,2010,12,13,Monday,13
14,1,PS,2010,12,13,Monday,13
2,1,TT,2010,12,13,Monday,13
5,2,NE,2010,12,13,Monday,13
27,2,PS,2010,12,13,Monday,13
6,2,TT,2010,12,13,Monday,13
4,0,IN,2010,12,13,Monday,14
2,0,NE,2010,12,13,Monday,14
16,0,NW,2010,12,13,Monday,14
33,0,PS,2010,12,13,Monday,14
1,0,TT,2010,12,13,Monday,14
3,1,NE,2010,12,13,Monday,14
44,1,PS,2010,12,13,Monday,14
1,1,TT,2010,12,13,Monday,14
9,2,NE,2010,12,13,Monday,14
48,2,PS,2010,12,13,Monday,14
7,0,IN,2010,12,13,Monday,15
2,0,NE,2010,12,13,Monday,15
12,0,NW,2010,12,13,Monday,15
8,0,PS,2010,12,13,Monday,15
1,0,TT,2010,12,13,Monday,15
3,1,NE,2010,12,13,Monday,15
26,1,PS,2010,12,13,Monday,15
1,1,TT,2010,12,13,Monday,15
14,2,NE,2010,12,13,Monday,15
47,2,PS,2010,12,13,Monday,15
1,2,TT,2010,12,13,Monday,15
5,0,IN,2010,12,13,Monday,16
8,0,NW,2010,12,13,Monday,16
11,0,PS,2010,12,13,Monday,16
2,1,NE,2010,12,13,Monday,16
28,1,PS,2010,12,13,Monday,16
1,1,TT,2010,12,13,Monday,16
8,2,NE,2010,12,13,Monday,16
38,2,PS,2010,12,13,Monday,16
1,2,TT,2010,12,13,Monday,16
11,0,IN,2010,12,13,Monday,17
6,0,NW,2010,12,13,Monday,17
3,0,PS,2010,12,13,Monday,17
2,1,NE,2010,12,13,Monday,17
34,1,PS,2010,12,13,Monday,17
4,2,NE,2010,12,13,Monday,17
46,2,PS,2010,12,13,Monday,17
12,0,IN,2010,12,13,Monday,18
3,0,NW,2010,12,13,Monday,18
3,0,PS,2010,12,13,Monday,18
1,1,PE,2010,12,13,Monday,18
28,1,PS,2010,12,13,Monday,18
8,2,NE,2010,12,13,Monday,18
43,2,PS,2010,12,13,Monday,18
12,0,IN,2010,12,13,Monday,19
8,0,NW,2010,12,13,Monday,19
3,0,PS,2010,12,13,Monday,19
1,0,TT,2010,12,13,Monday,19
22,1,PS,2010,12,13,Monday,19
1,1,TT,2010,12,13,Monday,19
8,2,NE,2010,12,13,Monday,19
34,2,PS,2010,12,13,Monday,19
10,0,IN,2010,12,13,Monday,20
2,0,NE,2010,12,13,Monday,20
5,0,NW,2010,12,13,Monday,20
14,0,PS,2010,12,13,Monday,20
2,0,TT,2010,12,13,Monday,20
22,1,PS,2010,12,13,Monday,20
3,1,TT,2010,12,13,Monday,20
3,2,NE,2010,12,13,Monday,20
21,2,PS,2010,12,13,Monday,20
3,2,TT,2010,12,13,Monday,20
13,0,IN,2010,12,13,Monday,21
5,0,NW,2010,12,13,Monday,21
10,0,PS,2010,12,13,Monday,21
1,1,NE,2010,12,13,Monday,21
17,1,PS,2010,12,13,Monday,21
1,1,TT,2010,12,13,Monday,21
4,2,NE,2010,12,13,Monday,21
31,2,PS,2010,12,13,Monday,21
2,2,TT,2010,12,13,Monday,21
18,0,IN,2010,12,13,Monday,22
7,0,NW,2010,12,13,Monday,22
16,0,PS,2010,12,13,Monday,22
2,0,TT,2010,12,13,Monday,22
1,1,NE,2010,12,13,Monday,22
16,1,PS,2010,12,13,Monday,22
1,1,TT,2010,12,13,Monday,22
4,2,NE,2010,12,13,Monday,22
24,2,PS,2010,12,13,Monday,22
1,2,TT,2010,12,13,Monday,22
9,0,IN,2010,12,13,Monday,23
4,0,NE,2010,12,13,Monday,23
1,0,NW,2010,12,13,Monday,23
5,0,PS,2010,12,13,Monday,23
1,1,NE,2010,12,13,Monday,23
15,1,PS,2010,12,13,Monday,23
4,2,NE,2010,12,13,Monday,23
1,2,NW,2010,12,13,Monday,23
24,2,PS,2010,12,13,Monday,23
10,0,IN,2010,12,14,Tuesday,0
2,0,NE,2010,12,14,Tuesday,0
12,0,NW,2010,12,14,Tuesday,0
6,0,PS,2010,12,14,Tuesday,0
1,1,NE,2010,12,14,Tuesday,0
51,1,PS,2010,12,14,Tuesday,0
8,2,NE,2010,12,14,Tuesday,0
58,2,PS,2010,12,14,Tuesday,0
2,0,NW,2010,12,14,Tuesday,1
1,0,PS,2010,12,14,Tuesday,3
1,0,NE,2010,12,14,Tuesday,4
1,0,NE,2010,12,14,Tuesday,5
2,0,PS,2010,12,14,Tuesday,5
1,0,NE,2010,12,14,Tuesday,6
1,0,NW,2010,12,14,Tuesday,6
3,0,PS,2010,12,14,Tuesday,6
4,0,IN,2010,12,14,Tuesday,7
1,0,NW,2010,12,14,Tuesday,7
1,0,PE,2010,12,14,Tuesday,7
10,0,PS,2010,12,14,Tuesday,7
1,0,TT,2010,12,14,Tuesday,7
1,1,NE,2010,12,14,Tuesday,7
2,1,PS,2010,12,14,Tuesday,7
1,2,NE,2010,12,14,Tuesday,7
15,2,PS,2010,12,14,Tuesday,7
2,2,TT,2010,12,14,Tuesday,7
8,0,IN,2010,12,14,Tuesday,8
7,0,NW,2010,12,14,Tuesday,8
25,0,PS,2010,12,14,Tuesday,8
1,0,TT,2010,12,14,Tuesday,8
12,1,PS,2010,12,14,Tuesday,8
2,2,NE,2010,12,14,Tuesday,8
27,2,PS,2010,12,14,Tuesday,8
11,0,IN,2010,12,14,Tuesday,9
1,0,NE,2010,12,14,Tuesday,9
3,0,NW,2010,12,14,Tuesday,9
8,0,PS,2010,12,14,Tuesday,9
4,1,NE,2010,12,14,Tuesday,9
38,1,PS,2010,12,14,Tuesday,9
1,1,TT,2010,12,14,Tuesday,9
16,2,NE,2010,12,14,Tuesday,9
1,2,PE,2010,12,14,Tuesday,9
76,2,PS,2010,12,14,Tuesday,9
12,0,IN,2010,12,14,Tuesday,10
7,0,NW,2010,12,14,Tuesday,10
6,0,PS,2010,12,14,Tuesday,10
8,1,NE,2010,12,14,Tuesday,10
42,1,PS,2010,12,14,Tuesday,10
24,2,NE,2010,12,14,Tuesday,10
2,2,PE,2010,12,14,Tuesday,10
83,2,PS,2010,12,14,Tuesday,10
12,0,IN,2010,12,14,Tuesday,11
1,0,NE,2010,12,14,Tuesday,11
13,0,NW,2010,12,14,Tuesday,11
7,0,PS,2010,12,14,Tuesday,11
5,1,NE,2010,12,14,Tuesday,11
45,1,PS,2010,12,14,Tuesday,11
17,2,NE,2010,12,14,Tuesday,11
1,2,PE,2010,12,14,Tuesday,11
64,2,PS,2010,12,14,Tuesday,11
1,2,TT,2010,12,14,Tuesday,11
11,0,IN,2010,12,14,Tuesday,13
3,0,NE,2010,12,14,Tuesday,13
13,0,NW,2010,12,14,Tuesday,13
7,0,PS,2010,12,14,Tuesday,13
3,0,TT,2010,12,14,Tuesday,13
6,1,NE,2010,12,14,Tuesday,13
33,1,PS,2010,12,14,Tuesday,13
1,1,TT,2010,12,14,Tuesday,13
10,2,NE,2010,12,14,Tuesday,13
65,2,PS,2010,12,14,Tuesday,13
1,2,TT,2010,12,14,Tuesday,13
16,0,IN,2010,12,14,Tuesday,14
1,0,NE,2010,12,14,Tuesday,14
15,0,NW,2010,12,14,Tuesday,14
1,0,PE,2010,12,14,Tuesday,14
10,0,PS,2010,12,14,Tuesday,14
1,0,TT,2010,12,14,Tuesday,14
3,1,NE,2010,12,14,Tuesday,14
42,1,PS,2010,12,14,Tuesday,14
3,1,TT,2010,12,14,Tuesday,14
19,2,NE,2010,12,14,Tuesday,14
50,2,PS,2010,12,14,Tuesday,14
7,0,IN,2010,12,14,Tuesday,15
20,0,NW,2010,12,14,Tuesday,15
11,0,PS,2010,12,14,Tuesday,15
1,0,TT,2010,12,14,Tuesday,15
5,1,NE,2010,12,14,Tuesday,15
31,1,PS,2010,12,14,Tuesday,15
17,2,NE,2010,12,14,Tuesday,15
49,2,PS,2010,12,14,Tuesday,15
16,0,IN,2010,12,14,Tuesday,16
21,0,NW,2010,12,14,Tuesday,16
8,0,PS,2010,12,14,Tuesday,16
4,0,TT,2010,12,14,Tuesday,16
3,1,NE,2010,12,14,Tuesday,16
26,1,PS,2010,12,14,Tuesday,16
2,1,TT,2010,12,14,Tuesday,16
11,2,NE,2010,12,14,Tuesday,16
1,2,PE,2010,12,14,Tuesday,16
39,2,PS,2010,12,14,Tuesday,16
1,2,TT,2010,12,14,Tuesday,16
15,0,IN,2010,12,14,Tuesday,17
1,0,NE,2010,12,14,Tuesday,17
15,0,NW,2010,12,14,Tuesday,17
5,0,PS,2010,12,14,Tuesday,17
3,0,TT,2010,12,14,Tuesday,17
25,1,PS,2010,12,14,Tuesday,17
3,1,TT,2010,12,14,Tuesday,17
15,2,NE,2010,12,14,Tuesday,17
51,2,PS,2010,12,14,Tuesday,17
1,2,TT,2010,12,14,Tuesday,17
9,0,IN,2010,12,14,Tuesday,18
2,0,NE,2010,12,14,Tuesday,18
14,0,NW,2010,12,14,Tuesday,18
10,0,PS,2010,12,14,Tuesday,18
5,0,TT,2010,12,14,Tuesday,18
26,1,PS,2010,12,14,Tuesday,18
1,1,TT,2010,12,14,Tuesday,18
10,2,NE,2010,12,14,Tuesday,18
44,2,PS,2010,12,14,Tuesday,18
7,0,IN,2010,12,14,Tuesday,19
2,0,NE,2010,12,14,Tuesday,19
14,0,NW,2010,12,14,Tuesday,19
22,0,PS,2010,12,14,Tuesday,19
1,0,TT,2010,12,14,Tuesday,19
19,1,PS,2010,12,14,Tuesday,19
1,1,TT,2010,12,14,Tuesday,19
7,2,NE,2010,12,14,Tuesday,19
22,2,PS,2010,12,14,Tuesday,19
3,2,TT,2010,12,14,Tuesday,19
14,0,IN,2010,12,14,Tuesday,20
1,0,NE,2010,12,14,Tuesday,20
5,0,NW,2010,12,14,Tuesday,20
18,0,PS,2010,12,14,Tuesday,20
2,0,TT,2010,12,14,Tuesday,20
2,1,NE,2010,12,14,Tuesday,20
13,1,PS,2010,12,14,Tuesday,20
8,1,TT,2010,12,14,Tuesday,20
5,2,NE,2010,12,14,Tuesday,20
12,2,PS,2010,12,14,Tuesday,20
2,2,TT,2010,12,14,Tuesday,20
11,0,IN,2010,12,14,Tuesday,21
3,0,NE,2010,12,14,Tuesday,21
4,0,NW,2010,12,14,Tuesday,21
20,0,PS,2010,12,14,Tuesday,21
1,1,NE,2010,12,14,Tuesday,21
5,1,PS,2010,12,14,Tuesday,21
2,1,TT,2010,12,14,Tuesday,21
7,2,NE,2010,12,14,Tuesday,21
26,2,PS,2010,12,14,Tuesday,21
5,2,TT,2010,12,14,Tuesday,21
15,0,IN,2010,12,14,Tuesday,22
1,0,NE,2010,12,14,Tuesday,22
6,0,NW,2010,12,14,Tuesday,22
20,0,PS,2010,12,14,Tuesday,22
3,0,TT,2010,12,14,Tuesday,22
9,1,PS,2010,12,14,Tuesday,22
3,1,TT,2010,12,14,Tuesday,22
4,2,NE,2010,12,14,Tuesday,22
18,2,PS,2010,12,14,Tuesday,22
3,2,TT,2010,12,14,Tuesday,22
7,0,IN,2010,12,14,Tuesday,23
1,0,NE,2010,12,14,Tuesday,23
3,0,NW,2010,12,14,Tuesday,23
18,0,PS,2010,12,14,Tuesday,23
2,0,TT,2010,12,14,Tuesday,23
12,1,PS,2010,12,14,Tuesday,23
1,1,TT,2010,12,14,Tuesday,23
1,2,NE,2010,12,14,Tuesday,23
16,2,PS,2010,12,14,Tuesday,23
9,0,IN,2010,12,15,Wednesday,0
6,0,NE,2010,12,15,Wednesday,0
24,0,NW,2010,12,15,Wednesday,0
31,0,PS,2010,12,15,Wednesday,0
2,0,TT,2010,12,15,Wednesday,0
3,1,NE,2010,12,15,Wednesday,0
13,1,PS,2010,12,15,Wednesday,0
6,2,NE,2010,12,15,Wednesday,0
37,2,PS,2010,12,15,Wednesday,0
4,0,PS,2010,12,15,Wednesday,1
4,0,PS,2010,12,15,Wednesday,6
4,0,IN,2010,12,15,Wednesday,7
4,0,NW,2010,12,15,Wednesday,7
8,0,PS,2010,12,15,Wednesday,7
1,1,NE,2010,12,15,Wednesday,7
4,1,PS,2010,12,15,Wednesday,7
1,1,TT,2010,12,15,Wednesday,7
5,2,NE,2010,12,15,Wednesday,7
19,2,PS,2010,12,15,Wednesday,7
14,0,IN,2010,12,15,Wednesday,8
2,0,NE,2010,12,15,Wednesday,8
23,0,NW,2010,12,15,Wednesday,8
23,0,PS,2010,12,15,Wednesday,8
2,0,TT,2010,12,15,Wednesday,8
1,1,NE,2010,12,15,Wednesday,8
10,1,PS,2010,12,15,Wednesday,8
6,2,NE,2010,12,15,Wednesday,8
23,2,PS,2010,12,15,Wednesday,8
7,0,IN,2010,12,15,Wednesday,9
32,0,NW,2010,12,15,Wednesday,9
10,0,PS,2010,12,15,Wednesday,9
1,0,TT,2010,12,15,Wednesday,9
3,1,NE,2010,12,15,Wednesday,9
27,1,PS,2010,12,15,Wednesday,9
12,2,NE,2010,12,15,Wednesday,9
1,2,NW,2010,12,15,Wednesday,9
74,2,PS,2010,12,15,Wednesday,9
11,0,IN,2010,12,15,Wednesday,10
2,0,NE,2010,12,15,Wednesday,10
17,0,NW,2010,12,15,Wednesday,10
15,0,PS,2010,12,15,Wednesday,10
2,0,TT,2010,12,15,Wednesday,10
3,1,NE,2010,12,15,Wednesday,10
40,1,PS,2010,12,15,Wednesday,10
2,1,TT,2010,12,15,Wednesday,10
10,2,NE,2010,12,15,Wednesday,10
58,2,PS,2010,12,15,Wednesday,10
4,2,TT,2010,12,15,Wednesday,10
7,0,IN,2010,12,15,Wednesday,11
22,0,NW,2010,12,15,Wednesday,11
30,0,PS,2010,12,15,Wednesday,11
1,0,TT,2010,12,15,Wednesday,11
27,1,PS,2010,12,15,Wednesday,11
11,2,NE,2010,12,15,Wednesday,11
28,2,PS,2010,12,15,Wednesday,11
3,2,TT,2010,12,15,Wednesday,11
12,0,IN,2010,12,15,Wednesday,13
1,0,NE,2010,12,15,Wednesday,13
30,0,NW,2010,12,15,Wednesday,13
22,0,PS,2010,12,15,Wednesday,13
6,0,TT,2010,12,15,Wednesday,13
3,1,NE,2010,12,15,Wednesday,13
21,1,PS,2010,12,15,Wednesday,13
1,1,TT,2010,12,15,Wednesday,13
11,2,NE,2010,12,15,Wednesday,13
46,2,PS,2010,12,15,Wednesday,13
3,2,TT,2010,12,15,Wednesday,13
11,0,IN,2010,12,15,Wednesday,14
5,0,NE,2010,12,15,Wednesday,14
19,0,NW,2010,12,15,Wednesday,14
32,0,PS,2010,12,15,Wednesday,14
2,0,TT,2010,12,15,Wednesday,14
23,1,PS,2010,12,15,Wednesday,14
11,2,NE,2010,12,15,Wednesday,14
35,2,PS,2010,12,15,Wednesday,14
1,2,TT,2010,12,15,Wednesday,14
11,0,IN,2010,12,15,Wednesday,15
14,0,NW,2010,12,15,Wednesday,15
11,0,PS,2010,12,15,Wednesday,15
2,0,TT,2010,12,15,Wednesday,15
3,1,NE,2010,12,15,Wednesday,15
25,1,PS,2010,12,15,Wednesday,15
16,2,NE,2010,12,15,Wednesday,15
62,2,PS,2010,12,15,Wednesday,15
3,0,IN,2010,12,15,Wednesday,16
15,0,NW,2010,12,15,Wednesday,16
8,0,PS,2010,12,15,Wednesday,16
1,0,TT,2010,12,15,Wednesday,16
5,1,NE,2010,12,15,Wednesday,16
19,1,PS,2010,12,15,Wednesday,16
5,2,NE,2010,12,15,Wednesday,16
39,2,PS,2010,12,15,Wednesday,16
6,0,IN,2010,12,15,Wednesday,17
9,0,NW,2010,12,15,Wednesday,17
14,0,PS,2010,12,15,Wednesday,17
6,0,TT,2010,12,15,Wednesday,17
11,1,PS,2010,12,15,Wednesday,17
2,1,TT,2010,12,15,Wednesday,17
5,2,NE,2010,12,15,Wednesday,17
1,2,PE,2010,12,15,Wednesday,17
19,2,PS,2010,12,15,Wednesday,17
2,2,TT,2010,12,15,Wednesday,17
9,0,IN,2010,12,15,Wednesday,18
24,0,NW,2010,12,15,Wednesday,18
1,0,PE,2010,12,15,Wednesday,18
5,0,PS,2010,12,15,Wednesday,18
27,1,PS,2010,12,15,Wednesday,18
4,2,NE,2010,12,15,Wednesday,18
33,2,PS,2010,12,15,Wednesday,18
1,2,TT,2010,12,15,Wednesday,18
9,0,IN,2010,12,15,Wednesday,19
22,0,NW,2010,12,15,Wednesday,19
3,0,PE,2010,12,15,Wednesday,19
9,0,PS,2010,12,15,Wednesday,19
1,0,TT,2010,12,15,Wednesday,19
1,1,NE,2010,12,15,Wednesday,19
29,1,PS,2010,12,15,Wednesday,19
1,1,TT,2010,12,15,Wednesday,19
8,2,NE,2010,12,15,Wednesday,19
31,2,PS,2010,12,15,Wednesday,19
7,0,IN,2010,12,15,Wednesday,20
13,0,NW,2010,12,15,Wednesday,20
3,0,PE,2010,12,15,Wednesday,20
12,0,PS,2010,12,15,Wednesday,20
1,0,TT,2010,12,15,Wednesday,20
24,1,PS,2010,12,15,Wednesday,20
5,2,NE,2010,12,15,Wednesday,20
31,2,PS,2010,12,15,Wednesday,20
7,0,IN,2010,12,15,Wednesday,21
11,0,NW,2010,12,15,Wednesday,21
2,0,PE,2010,12,15,Wednesday,21
10,0,PS,2010,12,15,Wednesday,21
6,0,TT,2010,12,15,Wednesday,21
3,1,NE,2010,12,15,Wednesday,21
18,1,PS,2010,12,15,Wednesday,21
4,1,TT,2010,12,15,Wednesday,21
7,2,NE,2010,12,15,Wednesday,21
26,2,PS,2010,12,15,Wednesday,21
1,2,TT,2010,12,15,Wednesday,21
12,0,IN,2010,12,15,Wednesday,22
1,0,NE,2010,12,15,Wednesday,22
5,0,NW,2010,12,15,Wednesday,22
16,0,PS,2010,12,15,Wednesday,22
6,0,TT,2010,12,15,Wednesday,22
1,1,NE,2010,12,15,Wednesday,22
9,1,PS,2010,12,15,Wednesday,22
3,1,TT,2010,12,15,Wednesday,22
4,2,NE,2010,12,15,Wednesday,22
10,2,PS,2010,12,15,Wednesday,22
4,2,TT,2010,12,15,Wednesday,22
9,0,IN,2010,12,15,Wednesday,23
1,0,NE,2010,12,15,Wednesday,23
3,0,NW,2010,12,15,Wednesday,23
21,0,PS,2010,12,15,Wednesday,23
2,0,TT,2010,12,15,Wednesday,23
1,1,NE,2010,12,15,Wednesday,23
6,1,PS,2010,12,15,Wednesday,23
1,2,NE,2010,12,15,Wednesday,23
8,2,PS,2010,12,15,Wednesday,23
11,0,IN,2010,12,16,Thursday,0
9,0,NE,2010,12,16,Thursday,0
22,0,NW,2010,12,16,Thursday,0
