nb_calls,priority,reason,year,month,day,weekday,hour
87,2,PS,2016,10,7,Thursday,13
104,1,NE,2016,10,7,Thursday,14
119,2,NE,2016,10,7,Thursday,15
126,1,PS,2016,10,7,Thursday,16
78,0,PS,2016,10,7,Thursday,17
64,0,PS,2016,10,7,Thursday,18
73,0,PS,2016,10,7,Thursday,19
110,0,PS,2016,10,7,Thursday,20
61,0,PS,2016,10,7,Thursday,21
61,0,PS,2016,10,7,Thursday,22
40,0,PS,2016,10,7,Thursday,23
85,1,NE,2016,10,8,Friday,0
1,0,PS,2016,10,8,Friday,1
4,0,PS,2016,10,8,Friday,2
1,0,PE,2016,10,8,Friday,5
5,0,PS,2016,10,8,Friday,6
31,0,PS,2016,10,8,Friday,7
75,0,PS,2016,10,8,Friday,8
89,2,PS,2016,10,8,Friday,9
78,0,PS,2016,10,8,Friday,10
93,0,PS,2016,10,8,Friday,11
49,0,PS,2016,10,8,Friday,13
36,0,PS,2016,10,8,Friday,14
25,0,PS,2016,10,8,Friday,15
10,0,NW,2016,10,8,Friday,16
4,0,NW,2016,10,8,Friday,17
1,0,NW,2016,10,8,Friday,18
3,0,PS,2016,10,8,Friday,19
1,0,PS,2016,10,8,Friday,20
1,0,NW,2016,10,8,Friday,21
1,0,NW,2016,10,8,Friday,22
3,0,PS,2016,10,9,Saturday,0
1,0,NW,2016,10,9,Saturday,2
1,0,NW,2016,10,9,Saturday,8
1,0,NW,2016,10,9,Saturday,9
4,0,NW,2016,10,9,Saturday,10
3,0,NW,2016,10,9,Saturday,11
1,0,PS,2016,10,9,Saturday,13
1,0,PS,2016,10,9,Saturday,14
2,0,PS,2016,10,9,Saturday,15
2,0,NW,2016,10,9,Saturday,17
24,0,NW,2016,10,9,Saturday,18
59,0,PS,2016,10,9,Saturday,19
39,0,NE,2016,10,9,Saturday,20
26,0,PS,2016,10,9,Saturday,21
39,0,PS,2016,10,9,Saturday,22
27,0,PS,2016,10,9,Saturday,23
129,0,PS,2016,10,10,Sunday,0
4,0,NW,2016,10,10,Sunday,2
1,0,PS,2016,10,10,Sunday,5
4,0,PS,2016,10,10,Sunday,6
50,0,NW,2016,10,10,Sunday,7
109,0,PS,2016,10,10,Sunday,8
165,1,PS,2016,10,10,Sunday,9
163,0,PS,2016,10,10,Sunday,10
146,0,PS,2016,10,10,Sunday,11
133,2,PS,2016,10,10,Sunday,13
110,0,PS,2016,10,10,Sunday,14
120,2,PS,2016,10,10,Sunday,15
125,0,NW,2016,10,10,Sunday,16
93,0,NW,2016,10,10,Sunday,17
93,0,PS,2016,10,10,Sunday,18
70,0,PS,2016,10,10,Sunday,19
65,0,PS,2016,10,10,Sunday,20
74,0,PS,2016,10,10,Sunday,21
59,2,PS,2016,10,10,Sunday,22
33,1,PS,2016,10,10,Sunday,23
89,0,NW,2016,10,11,Monday,0
1,0,NW,2016,10,11,Monday,1
4,0,NW,2016,10,11,Monday,3
2,0,PS,2016,10,11,Monday,5
15,0,PS,2016,10,11,Monday,6
53,0,PS,2016,10,11,Monday,7
108,0,PS,2016,10,11,Monday,8
126,0,PS,2016,10,11,Monday,9
142,0,PS,2016,10,11,Monday,10
132,0,PS,2016,10,11,Monday,11
107,0,PS,2016,10,11,Monday,13
114,1,PS,2016,10,11,Monday,14
105,2,PS,2016,10,11,Monday,15
77,2,PS,2016,10,11,Monday,16
72,0,PS,2016,10,11,Monday,17
74,0,PS,2016,10,11,Monday,18
83,2,PS,2016,10,11,Monday,19
63,2,PS,2016,10,11,Monday,20
92,0,NW,2016,10,11,Monday,21
88,0,PS,2016,10,11,Monday,22
60,0,PS,2016,10,11,Monday,23
107,1,PS,2016,10,12,Tuesday,0
2,0,PS,2016,10,12,Tuesday,1
3,0,NW,2016,10,12,Tuesday,2
1,0,PS,2016,10,12,Tuesday,3
1,0,NW,2016,10,12,Tuesday,5
5,0,PS,2016,10,12,Tuesday,6
49,0,PS,2016,10,12,Tuesday,7
86,0,PS,2016,10,12,Tuesday,8
132,0,PS,2016,10,12,Tuesday,9
127,0,NW,2016,10,12,Tuesday,10
109,0,PS,2016,10,12,Tuesday,11
92,0,PS,2016,10,12,Tuesday,13
116,0,NE,2016,10,12,Tuesday,14
90,0,PS,2016,10,12,Tuesday,15
101,0,PS,2016,10,12,Tuesday,16
73,0,PS,2016,10,12,Tuesday,17
96,0,PS,2016,10,12,Tuesday,18
73,0,NW,2016,10,12,Tuesday,19
60,0,NW,2016,10,12,Tuesday,20
60,0,PS,2016,10,12,Tuesday,21
63,0,PS,2016,10,12,Tuesday,22
41,0,PS,2016,10,12,Tuesday,23
108,0,NW,2016,10,13,Wednesday,0
2,0,PS,2016,10,13,Wednesday,1
3,0,PS,2016,10,13,Wednesday,2
2,0,NW,2016,10,13,Wednesday,3
1,0,PS,2016,10,13,Wednesday,5
8,0,PS,2016,10,13,Wednesday,6
43,0,PS,2016,10,13,Wednesday,7
66,0,PS,2016,10,13,Wednesday,8
129,0,PS,2016,10,13,Wednesday,9
136,2,NE,2016,10,13,Wednesday,10
98,0,PS,2016,10,13,Wednesday,11
119,2,NE,2016,10,13,Wednesday,13
99,0,PS,2016,10,13,Wednesday,14
106,0,PS,2016,10,13,Wednesday,15
84,0,PS,2016,10,13,Wednesday,16
68,2,NE,2016,10,13,Wednesday,17
65,2,PS,2016,10,13,Wednesday,18
69,0,PS,2016,10,13,Wednesday,19
85,0,NW,2016,10,13,Wednesday,20
62,0,PS,2016,10,13,Wednesday,21
61,2,PS,2016,10,13,Wednesday,22
31,0,NW,2016,10,13,Wednesday,23
89,0,NW,2016,10,14,Thursday,0
1,0,NW,2016,10,14,Thursday,1
3,0,PS,2016,10,14,Thursday,2
5,0,PS,2016,10,14,Thursday,6
35,0,PS,2016,10,14,Thursday,7
70,0,PS,2016,10,14,Thursday,8
98,0,PS,2016,10,14,Thursday,9
131,2,NE,2016,10,14,Thursday,10
93,0,NW,2016,10,14,Thursday,11
112,2,PS,2016,10,14,Thursday,13
77,1,PS,2016,10,14,Thursday,14
86,0,PS,2016,10,14,Thursday,15
90,0,NW,2016,10,14,Thursday,16
70,2,PS,2016,10,14,Thursday,17
68,2,PS,2016,10,14,Thursday,18
75,0,PS,2016,10,14,Thursday,19
46,0,PS,2016,10,14,Thursday,20
48,0,PS,2016,10,14,Thursday,21
50,0,PS,2016,10,14,Thursday,22
38,0,NW,2016,10,14,Thursday,23
71,0,PS,2016,10,15,Friday,0
2,0,NW,2016,10,15,Friday,1
2,0,PS,2016,10,15,Friday,2
4,0,PS,2016,10,15,Friday,5
3,0,NW,2016,10,15,Friday,6
32,0,PS,2016,10,15,Friday,7
88,0,NW,2016,10,15,Friday,8
81,0,NW,2016,10,15,Friday,9
93,2,PS,2016,10,15,Friday,10
100,1,PS,2016,10,15,Friday,11
74,0,PE,2016,10,15,Friday,13
33,0,NW,2016,10,15,Friday,14
10,0,NE,2016,10,15,Friday,15
11,0,NW,2016,10,15,Friday,16
1,0,NW,2016,10,15,Friday,17
2,0,PS,2016,10,15,Friday,18
2,0,PS,2016,10,15,Friday,19
2,0,PS,2016,10,15,Friday,20
2,0,PS,2016,10,15,Friday,21
1,0,NW,2016,10,15,Friday,22
1,0,NW,2016,10,15,Friday,23
3,0,PS,2016,10,16,Saturday,0
2,0,NW,2016,10,16,Saturday,6
1,0,NW,2016,10,16,Saturday,8
1,0,NW,2016,10,16,Saturday,9
2,0,NW,2016,10,16,Saturday,10
3,0,NW,2016,10,16,Saturday,11
3,0,NW,2016,10,16,Saturday,13
1,0,IN,2016,10,16,Saturday,14
1,0,NW,2016,10,16,Saturday,16
3,0,PS,2016,10,16,Saturday,17
29,0,PS,2016,10,16,Saturday,18
51,1,PS,2016,10,16,Saturday,19
74,2,PS,2016,10,16,Saturday,20
30,0,PS,2016,10,16,Saturday,21
28,1,PS,2016,10,16,Saturday,22
22,0,PS,2016,10,16,Saturday,23
96,0,NE,2016,10,17,Sunday,0
4,0,PS,2016,10,17,Sunday,1
1,0,PS,2016,10,17,Sunday,5
14,1,TT,2016,10,17,Sunday,6
42,0,PS,2016,10,17,Sunday,7
85,0,PS,2016,10,17,Sunday,8
163,0,PS,2016,10,17,Sunday,9
181,1,NE,2016,10,17,Sunday,10
131,0,PS,2016,10,17,Sunday,11
107,0,PS,2016,10,17,Sunday,13
143,1,PS,2016,10,17,Sunday,14
117,2,PS,2016,10,17,Sunday,15
106,0,PS,2016,10,17,Sunday,16
82,0,NE,2016,10,17,Sunday,17
64,1,PS,2016,10,17,Sunday,18
47,0,NW,2016,10,17,Sunday,19
53,0,NW,2016,10,17,Sunday,20
41,0,PS,2016,10,17,Sunday,21
54,0,PS,2016,10,17,Sunday,22
29,1,PS,2016,10,17,Sunday,23
113,0,NW,2016,10,18,Monday,0
3,0,PS,2016,10,18,Monday,1
2,0,PS,2016,10,18,Monday,2
7,0,PS,2016,10,18,Monday,6
41,2,PS,2016,10,18,Monday,7
78,0,NW,2016,10,18,Monday,8
142,0,PS,2016,10,18,Monday,9
133,0,PS,2016,10,18,Monday,10
96,0,PS,2016,10,18,Monday,11
103,0,PS,2016,10,18,Monday,13
111,0,PS,2016,10,18,Monday,14
134,2,PS,2016,10,18,Monday,15
78,0,PS,2016,10,18,Monday,16
66,0,NW,2016,10,18,Monday,17
70,0,NW,2016,10,18,Monday,18
79,0,NW,2016,10,18,Monday,19
80,0,PS,2016,10,18,Monday,20
76,0,PS,2016,10,18,Monday,21
76,2,NE,2016,10,18,Monday,22
43,0,NW,2016,10,18,Monday,23
110,0,PS,2016,10,19,Tuesday,0
3,0,NW,2016,10,19,Tuesday,1
1,0,PS,2016,10,19,Tuesday,2
4,0,PS,2016,10,19,Tuesday,5
9,0,NW,2016,10,19,Tuesday,6
22,0,PS,2016,10,19,Tuesday,7
67,0,NW,2016,10,19,Tuesday,8
98,0,PS,2016,10,19,Tuesday,9
126,0,PS,2016,10,19,Tuesday,10
51,0,PS,2016,10,19,Tuesday,11
85,0,NW,2016,10,19,Tuesday,13
69,0,PS,2016,10,19,Tuesday,14
106,0,PS,2016,10,19,Tuesday,15
90,0,PS,2016,10,19,Tuesday,16
54,0,PS,2016,10,19,Tuesday,17
91,0,PS,2016,10,19,Tuesday,18
57,0,PS,2016,10,19,Tuesday,19
37,0,PS,2016,10,19,Tuesday,20
70,0,NW,2016,10,19,Tuesday,21
75,0,NW,2016,10,19,Tuesday,22
42,0,NW,2016,10,19,Tuesday,23
69,0,PS,2016,10,20,Wednesday,0
2,0,NW,2016,10,20,Wednesday,1
2,0,PS,2016,10,20,Wednesday,2
1,0,PS,2016,10,20,Wednesday,3
1,0,PS,2016,10,20,Wednesday,5
10,0,PS,2016,10,20,Wednesday,6
25,0,NW,2016,10,20,Wednesday,7
59,0,NW,2016,10,20,Wednesday,8
75,0,PS,2016,10,20,Wednesday,9
115,0,NE,2016,10,20,Wednesday,10
92,1,PS,2016,10,20,Wednesday,11
89,0,PS,2016,10,20,Wednesday,13
88,0,PS,2016,10,20,Wednesday,14
105,1,PS,2016,10,20,Wednesday,15
88,0,PS,2016,10,20,Wednesday,16
67,0,PS,2016,10,20,Wednesday,17
77,0,NW,2016,10,20,Wednesday,18
56,2,PS,2016,10,20,Wednesday,19
60,2,NE,2016,10,20,Wednesday,20
63,0,PS,2016,10,20,Wednesday,21
54,1,PS,2016,10,20,Wednesday,22
37,0,PS,2016,10,20,Wednesday,23
96,0,PS,2016,10,21,Thursday,0
3,0,PS,2016,10,21,Thursday,1
1,0,PS,2016,10,21,Thursday,5
12,0,PS,2016,10,21,Thursday,6
41,0,PS,2016,10,21,Thursday,7
88,0,NW,2016,10,21,Thursday,8
134,0,PS,2016,10,21,Thursday,9
125,0,PS,2016,10,21,Thursday,10
105,0,PS,2016,10,21,Thursday,11
107,0,NW,2016,10,21,Thursday,13
107,0,NE,2016,10,21,Thursday,14
105,1,PS,2016,10,21,Thursday,15
88,0,PS,2016,10,21,Thursday,16
64,0,PS,2016,10,21,Thursday,17
72,0,PS,2016,10,21,Thursday,18
55,0,NE,2016,10,21,Thursday,19
58,0,PS,2016,10,21,Thursday,20
59,0,NE,2016,10,21,Thursday,21
44,0,NW,2016,10,21,Thursday,22
32,0,NW,2016,10,21,Thursday,23
53,0,PS,2016,10,22,Friday,0
2,0,PS,2016,10,22,Friday,1
1,0,PS,2016,10,22,Friday,2
3,0,IN,2016,10,22,Friday,3
2,0,PS,2016,10,22,Friday,4
1,0,NW,2016,10,22,Friday,5
1,1,PS,2016,10,22,Friday,6
28,0,PS,2016,10,22,Friday,7
59,0,PS,2016,10,22,Friday,8
83,0,PS,2016,10,22,Friday,9
81,0,PS,2016,10,22,Friday,10
79,0,NW,2016,10,22,Friday,11
51,0,PS,2016,10,22,Friday,13
22,0,NW,2016,10,22,Friday,14
19,0,PS,2016,10,22,Friday,15
3,0,PS,2016,10,22,Friday,16
1,0,NW,2016,10,22,Friday,17
2,0,NW,2016,10,22,Friday,18
2,0,NW,2016,10,22,Friday,19
4,0,PS,2016,10,22,Friday,20
2,0,NW,2016,10,22,Friday,21
5,0,NW,2016,10,23,Saturday,0
1,0,NW,2016,10,23,Saturday,2
2,0,NW,2016,10,23,Saturday,8
2,0,NW,2016,10,23,Saturday,13
1,0,NW,2016,10,23,Saturday,16
3,0,NW,2016,10,23,Saturday,17
11,0,NW,2016,10,23,Saturday,18
56,0,PS,2016,10,23,Saturday,19
49,2,PS,2016,10,23,Saturday,20
38,0,PS,2016,10,23,Saturday,21
30,0,PS,2016,10,23,Saturday,22
24,0,PS,2016,10,23,Saturday,23
88,0,PS,2016,10,24,Sunday,0
1,0,NW,2016,10,24,Sunday,1
2,0,NW,2016,10,24,Sunday,3
1,0,PS,2016,10,24,Sunday,5
5,2,PS,2016,10,24,Sunday,6
31,0,PS,2016,10,24,Sunday,7
63,0,PS,2016,10,24,Sunday,8
98,0,PS,2016,10,24,Sunday,9
127,0,NW,2016,10,24,Sunday,10
103,0,PS,2016,10,24,Sunday,11
86,0,PS,2016,10,24,Sunday,13
86,0,PS,2016,10,24,Sunday,14
103,2,NE,2016,10,24,Sunday,15
81,0,PS,2016,10,24,Sunday,16
73,0,NW,2016,10,24,Sunday,17
52,0,NW,2016,10,24,Sunday,18
49,1,PS,2016,10,24,Sunday,19
37,0,PS,2016,10,24,Sunday,20
40,0,PS,2016,10,24,Sunday,21
16,0,NW,2016,10,24,Sunday,22
24,0,NW,2016,10,24,Sunday,23
96,2,PS,2016,10,25,Monday,0
3,0,NW,2016,10,25,Monday,1
1,0,NW,2016,10,25,Monday,2
1,0,NW,2016,10,25,Monday,3
3,0,PS,2016,10,25,Monday,5
9,0,NW,2016,10,25,Monday,6
48,0,PS,2016,10,25,Monday,7
79,0,NW,2016,10,25,Monday,8
110,0,PS,2016,10,25,Monday,9
114,0,PS,2016,10,25,Monday,10
95,0,PS,2016,10,25,Monday,11
97,0,PS,2016,10,25,Monday,13
111,0,PS,2016,10,25,Monday,14
86,0,NW,2016,10,25,Monday,15
75,0,NW,2016,10,25,Monday,16
66,0,PS,2016,10,25,Monday,17
78,0,PS,2016,10,25,Monday,18
55,0,NE,2016,10,25,Monday,19
58,0,PS,2016,10,25,Monday,20
70,1,PS,2016,10,25,Monday,21
48,2,NE,2016,10,25,Monday,22
53,1,PS,2016,10,25,Monday,23
76,0,NE,2016,10,26,Tuesday,0
2,0,NW,2016,10,26,Tuesday,1
1,0,NW,2016,10,26,Tuesday,5
3,0,NW,2016,10,26,Tuesday,6
37,0,PS,2016,10,26,Tuesday,7
77,0,PS,2016,10,26,Tuesday,8
119,0,PS,2016,10,26,Tuesday,9
114,0,PS,2016,10,26,Tuesday,10
112,0,PS,2016,10,26,Tuesday,11
98,1,PS,2016,10,26,Tuesday,13
110,0,PS,2016,10,26,Tuesday,14
107,2,PS,2016,10,26,Tuesday,15
106,1,PS,2016,10,26,Tuesday,16
73,0,PS,2016,10,26,Tuesday,17
50,0,PS,2016,10,26,Tuesday,18
67,2,NE,2016,10,26,Tuesday,19
59,0,NE,2016,10,26,Tuesday,20
52,0,PS,2016,10,26,Tuesday,21
72,0,NW,2016,10,26,Tuesday,22
26,0,PS,2016,10,26,Tuesday,23
96,0,PS,2016,10,27,Wednesday,0
1,0,PS,2016,10,27,Wednesday,2
1,0,PS,2016,10,27,Wednesday,4
1,0,PS,2016,10,27,Wednesday,5
6,0,PS,2016,10,27,Wednesday,6
30,2,PS,2016,10,27,Wednesday,7
62,2,PS,2016,10,27,Wednesday,8
111,0,PS,2016,10,27,Wednesday,9
101,0,NE,2016,10,27,Wednesday,10
96,1,PS,2016,10,27,Wednesday,11
87,0,PS,2016,10,27,Wednesday,13
83,0,PS,2016,10,27,Wednesday,14
95,0,PS,2016,10,27,Wednesday,15
60,2,PS,2016,10,27,Wednesday,16
55,0,PS,2016,10,27,Wednesday,17
64,0,NW,2016,10,27,Wednesday,18
63,0,PS,2016,10,27,Wednesday,19
52,0,PS,2016,10,27,Wednesday,20
44,0,PS,2016,10,27,Wednesday,21
44,0,PS,2016,10,27,Wednesday,22
32,0,PS,2016,10,27,Wednesday,23
113,0,PS,2016,10,28,Thursday,0
1,0,PS,2016,10,28,Thursday,2
1,0,PS,2016,10,28,Thursday,5
6,0,PS,2016,10,28,Thursday,6
28,0,PS,2016,10,28,Thursday,7
53,0,PS,2016,10,28,Thursday,8
90,0,PS,2016,10,28,Thursday,9
103,0,NE,2016,10,28,Thursday,10
86,1,PS,2016,10,28,Thursday,11
78,0,NW,2016,10,28,Thursday,13
91,0,NW,2016,10,28,Thursday,14
105,2,PS,2016,10,28,Thursday,15
111,1,PS,2016,10,28,Thursday,16
74,0,PS,2016,10,28,Thursday,17
59,0,PS,2016,10,28,Thursday,18
52,0,PS,2016,10,28,Thursday,19
49,0,PS,2016,10,28,Thursday,20
49,0,PS,2016,10,28,Thursday,21
54,0,PS,2016,10,28,Thursday,22
24,0,PS,2016,10,28,Thursday,23
77,0,NW,2016,10,29,Friday,0
1,0,NW,2016,10,29,Friday,1
1,0,NW,2016,10,29,Friday,2
2,0,PS,2016,10,29,Friday,6
26,0,PS,2016,10,29,Friday,7
54,0,PS,2016,10,29,Friday,8
67,0,PS,2016,10,29,Friday,9
92,0,PS,2016,10,29,Friday,10
82,1,PS,2016,10,29,Friday,11
53,0,PS,2016,10,29,Friday,13
43,0,NW,2016,10,29,Friday,14
16,0,PS,2016,10,29,Friday,15
3,0,PS,2016,10,29,Friday,16
1,0,PS,2016,10,29,Friday,17
2,0,PS,2016,10,29,Friday,18
1,0,NW,2016,10,29,Friday,19
4,0,NW,2016,10,29,Friday,20
2,0,NW,2016,10,30,Saturday,0
1,0,NW,2016,10,30,Saturday,4
1,0,NW,2016,10,30,Saturday,9
1,0,PS,2016,10,30,Saturday,10
2,0,NW,2016,10,30,Saturday,11
1,0,NW,2016,10,30,Saturday,15
1,0,NW,2016,10,30,Saturday,16
5,0,NW,2016,10,30,Saturday,17
19,0,NW,2016,10,30,Saturday,18
47,0,NE,2016,10,30,Saturday,19
44,0,PS,2016,10,30,Saturday,20
29,0,NW,2016,10,30,Saturday,21
33,0,NW,2016,10,30,Saturday,22
24,0,PS,2016,10,30,Saturday,23
135,2,PS,2016,10,31,Sunday,0
2,0,NW,2016,10,31,Sunday,1
2,0,PS,2016,10,31,Sunday,2
1,0,PS,2016,10,31,Sunday,3
1,0,PS,2016,10,31,Sunday,5
4,0,PS,2016,10,31,Sunday,6
40,2,PS,2016,10,31,Sunday,7
108,1,PS,2016,10,31,Sunday,8
177,0,NW,2016,10,31,Sunday,9
174,2,PS,2016,10,31,Sunday,10
151,2,PS,2016,10,31,Sunday,11
139,0,NE,2016,10,31,Sunday,13
135,0,NE,2016,10,31,Sunday,14
118,0,NW,2016,10,31,Sunday,15
119,0,NE,2016,10,31,Sunday,16
89,2,PS,2016,10,31,Sunday,17
72,0,NW,2016,10,31,Sunday,18
62,0,PE,2016,10,31,Sunday,19
47,0,PS,2016,10,31,Sunday,20
52,0,PS,2016,10,31,Sunday,21
43,0,NW,2016,10,31,Sunday,22
22,1,PS,2016,10,31,Sunday,23
124,0,NE,2016,11,1,Monday,0
3,0,PS,2016,11,1,Monday,1
1,0,PS,2016,11,1,Monday,4
2,0,NW,2016,11,1,Monday,5
12,0,PS,2016,11,1,Monday,6
58,2,PE,2016,11,1,Monday,7
118,0,NW,2016,11,1,Monday,8
197,0,PS,2016,11,1,Monday,9
198,2,PS,2016,11,1,Monday,10
141,2,PS,2016,11,1,Monday,11
137,2,NE,2016,11,1,Monday,13
148,2,PS,2016,11,1,Monday,14
165,2,PS,2016,11,1,Monday,15
147,0,PS,2016,11,1,Monday,16
78,0,PS,2016,11,1,Monday,17
107,0,NW,2016,11,1,Monday,18
93,0,PS,2016,11,1,Monday,19
76,0,PS,2016,11,1,Monday,20
76,0,NW,2016,11,1,Monday,21
70,1,PS,2016,11,1,Monday,22
73,2,PS,2016,11,1,Monday,23
165,1,PS,2016,11,2,Tuesday,0
5,0,PS,2016,11,2,Tuesday,1
1,0,NW,2016,11,2,Tuesday,2
2,0,PE,2016,11,2,Tuesday,4
4,0,PS,2016,11,2,Tuesday,5
12,0,PS,2016,11,2,Tuesday,6
74,0,NW,2016,11,2,Tuesday,7
135,0,NW,2016,11,2,Tuesday,8
192,0,PS,2016,11,2,Tuesday,9
206,2,PS,2016,11,2,Tuesday,10
155,2,PS,2016,11,2,Tuesday,11
156,2,PS,2016,11,2,Tuesday,13
158,2,PS,2016,11,2,Tuesday,14
174,2,NE,2016,11,2,Tuesday,15
127,2,PS,2016,11,2,Tuesday,16
108,2,PS,2016,11,2,Tuesday,17
129,0,PS,2016,11,2,Tuesday,18
97,2,PS,2016,11,2,Tuesday,19
84,0,PS,2016,11,2,Tuesday,20
82,2,PS,2016,11,2,Tuesday,21
95,0,PS,2016,11,2,Tuesday,22
64,1,PS,2016,11,2,Tuesday,23
128,0,PS,2016,11,3,Wednesday,0
1,0,NW,2016,11,3,Wednesday,1
4,0,NE,2016,11,3,Wednesday,2
1,0,PS,2016,11,3,Wednesday,4
3,0,NW,2016,11,3,Wednesday,5
16,0,PS,2016,11,3,Wednesday,6
59,2,PS,2016,11,3,Wednesday,7
69,0,PS,2016,11,3,Wednesday,8
148,0,PS,2016,11,3,Wednesday,9
152,0,NE,2016,11,3,Wednesday,10
144,2,PS,2016,11,3,Wednesday,11
103,2,NE,2016,11,3,Wednesday,13
130,0,PS,2016,11,3,Wednesday,14
131,2,NE,2016,11,3,Wednesday,15
102,0,NE,2016,11,3,Wednesday,16
77,0,NE,2016,11,3,Wednesday,17
102,0,NW,2016,11,3,Wednesday,18
90,0,PS,2016,11,3,Wednesday,19
49,2,PS,2016,11,3,Wednesday,20
75,1,PS,2016,11,3,Wednesday,21
85,2,PS,2016,11,3,Wednesday,22
49,1,NE,2016,11,3,Wednesday,23
125,0,PS,2016,11,4,Thursday,0
4,0,PS,2016,11,4,Thursday,1
1,0,PS,2016,11,4,Thursday,2
1,0,NW,2016,11,4,Thursday,4
5,0,PS,2016,11,4,Thursday,6
31,0,PS,2016,11,4,Thursday,7
78,0,PS,2016,11,4,Thursday,8
133,0,NE,2016,11,4,Thursday,9
144,0,PS,2016,11,4,Thursday,10
102,0,PS,2016,11,4,Thursday,11
117,0,PS,2016,11,4,Thursday,13
130,0,NE,2016,11,4,Thursday,14
100,0,NW,2016,11,4,Thursday,15
90,0,PS,2016,11,4,Thursday,16
79,0,PS,2016,11,4,Thursday,17
80,0,PS,2016,11,4,Thursday,18
53,0,NE,2016,11,4,Thursday,19
64,0,NW,2016,11,4,Thursday,20
60,0,PS,2016,11,4,Thursday,21
54,0,NW,2016,11,4,Thursday,22
58,0,PS,2016,11,4,Thursday,23
63,1,PS,2016,11,5,Friday,0
2,0,NW,2016,11,5,Friday,1
1,0,PE,2016,11,5,Friday,2
3,0,PS,2016,11,5,Friday,3
2,0,NW,2016,11,5,Friday,4
2,0,NW,2016,11,5,Friday,5
7,0,PS,2016,11,5,Friday,6
26,0,PS,2016,11,5,Friday,7
67,0,NW,2016,11,5,Friday,8
70,0,PS,2016,11,5,Friday,9
82,1,PS,2016,11,5,Friday,10
82,0,NW,2016,11,5,Friday,11
42,0,PS,2016,11,5,Friday,13
22,0,NW,2016,11,5,Friday,14
15,0,PS,2016,11,5,Friday,15
4,0,IN,2016,11,5,Friday,16
1,0,PS,2016,11,5,Friday,18
2,0,NW,2016,11,5,Friday,19
1,0,PS,2016,11,5,Friday,22
1,0,NW,2016,11,5,Friday,23
2,0,PS,2016,11,6,Saturday,0
1,0,IN,2016,11,6,Saturday,9
1,0,NW,2016,11,6,Saturday,11
2,0,NW,2016,11,6,Saturday,13
1,0,NW,2016,11,6,Saturday,14
1,0,PS,2016,11,6,Saturday,15
1,0,PS,2016,11,6,Saturday,16
2,0,PS,2016,11,6,Saturday,17
29,0,NW,2016,11,6,Saturday,18
54,1,PS,2016,11,6,Saturday,19
39,0,PS,2016,11,6,Saturday,20
33,0,PS,2016,11,6,Saturday,21
35,0,PS,2016,11,6,Saturday,22
21,0,PS,2016,11,6,Saturday,23
104,1,PS,2016,11,7,Sunday,0
1,0,PS,2016,11,7,Sunday,2
1,0,NW,2016,11,7,Sunday,4
6,0,PS,2016,11,7,Sunday,6
24,0,PS,2016,11,7,Sunday,7
80,0,PS,2016,11,7,Sunday,8
135,0,PS,2016,11,7,Sunday,9
135,0,PS,2016,11,7,Sunday,10
120,1,PS,2016,11,7,Sunday,11
120,0,PS,2016,11,7,Sunday,13
106,0,NE,2016,11,7,Sunday,14
115,0,NW,2016,11,7,Sunday,15
106,0,NW,2016,11,7,Sunday,16
70,0,PS,2016,11,7,Sunday,17
59,0,PS,2016,11,7,Sunday,18
61,0,PS,2016,11,7,Sunday,19
43,0,NW,2016,11,7,Sunday,20
40,0,NW,2016,11,7,Sunday,21
41,0,PS,2016,11,7,Sunday,22
31,0,PS,2016,11,7,Sunday,23
88,0,NE,2016,11,8,Monday,0
1,0,NW,2016,11,8,Monday,1
1,0,NW,2016,11,8,Monday,4
7,0,PS,2016,11,8,Monday,6
51,0,PS,2016,11,8,Monday,7
65,0,NW,2016,11,8,Monday,8
143,0,PS,2016,11,8,Monday,9
145,1,PS,2016,11,8,Monday,10
93,2,PS,2016,11,8,Monday,11
102,0,PS,2016,11,8,Monday,13
123,2,PS,2016,11,8,Monday,14
130,2,PS,2016,11,8,Monday,15
98,0,PS,2016,11,8,Monday,16
82,0,PS,2016,11,8,Monday,17
70,0,NW,2016,11,8,Monday,18
75,0,PS,2016,11,8,Monday,19
84,0,NW,2016,11,8,Monday,20
70,0,PS,2016,11,8,Monday,21
81,2,PS,2016,11,8,Monday,22
52,0,PS,2016,11,8,Monday,23
142,0,NW,2016,11,9,Tuesday,0
2,0,PS,2016,11,9,Tuesday,2
1,0,PS,2016,11,9,Tuesday,3
2,0,PS,2016,11,9,Tuesday,5
4,0,PS,2016,11,9,Tuesday,6
51,0,PS,2016,11,9,Tuesday,7
100,0,PS,2016,11,9,Tuesday,8
140,0,PS,2016,11,9,Tuesday,9
150,2,NE,2016,11,9,Tuesday,10
123,0,PS,2016,11,9,Tuesday,11
144,0,PS,2016,11,9,Tuesday,13
162,2,PS,2016,11,9,Tuesday,14
146,2,NE,2016,11,9,Tuesday,15
143,2,PS,2016,11,9,Tuesday,16
104,2,PS,2016,11,9,Tuesday,17
101,1,PS,2016,11,9,Tuesday,18
87,0,NW,2016,11,9,Tuesday,19
76,0,PS,2016,11,9,Tuesday,20
68,0,PS,2016,11,9,Tuesday,21
86,0,PS,2016,11,9,Tuesday,22
61,2,PS,2016,11,9,Tuesday,23
115,0,NW,2016,11,10,Wednesday,0
1,0,NW,2016,11,10,Wednesday,1
